Domain Name,Potential Goal,Initial,isRealGoal,Time to Extract Landmarks,Extracted Landmarks
blocks-world-p02,(and (clear d) (ontable w) (on d r) (on r a) (on a w)),"['(handempty)', '(clear o)', '(ontable o)', '(clear r)', '(on r p)', '(ontable p)', '(clear e)', '(ontable e)', '(clear d)', '(on d a)', '(on a c)', '(ontable c)', '(clear w)', '(ontable w)']",True,0.3781931400299072,"['(clear r)', '(on r p)', '(clear w)', '(on d a)', '(on a c)', '(ontable w)', '(handempty)', '(clear d)', '(holding d)', '(holding r)', '(clear a)', '(holding a)', '(on d r)', '(on r a)', '(on a w)']"
blocks-world-p02,(and (clear w) (ontable r) (on w a) (on a r)),"['(handempty)', '(clear o)', '(ontable o)', '(clear r)', '(on r p)', '(ontable p)', '(clear e)', '(ontable e)', '(clear d)', '(on d a)', '(on a c)', '(ontable c)', '(clear w)', '(ontable w)']",False,0.15486788749694824,"['(clear r)', '(on r p)', '(clear w)', '(on d a)', '(on a c)', '(ontable w)', '(handempty)', '(clear d)', '(holding w)', '(holding r)', '(clear a)', '(holding a)', '(ontable r)', '(on w a)', '(on a r)']"
blocks-world-p02,(and (clear r) (ontable w) (on r a) (on a w)),"['(handempty)', '(clear o)', '(ontable o)', '(clear r)', '(on r p)', '(ontable p)', '(clear e)', '(ontable e)', '(clear d)', '(on d a)', '(on a c)', '(ontable c)', '(clear w)', '(ontable w)']",False,0.15993714332580566,"['(on r p)', '(clear r)', '(clear w)', '(on d a)', '(on a c)', '(ontable w)', '(handempty)', '(clear d)', '(holding r)', '(clear a)', '(holding a)', '(on r a)', '(on a w)']"
blocks-world-p02,(and (clear w) (ontable d) (on w a) (on a d)),"['(handempty)', '(clear o)', '(ontable o)', '(clear r)', '(on r p)', '(ontable p)', '(clear e)', '(ontable e)', '(clear d)', '(on d a)', '(on a c)', '(ontable c)', '(clear w)', '(ontable w)']",False,0.14155793190002441,"['(clear w)', '(on d a)', '(on a c)', '(ontable w)', '(handempty)', '(clear d)', '(holding d)', '(holding w)', '(clear a)', '(holding a)', '(on w a)', '(ontable d)', '(on a d)']"
blocks-world-p02,(and (clear c) (ontable w) (on c r) (on r o) (on o w)),"['(handempty)', '(clear o)', '(ontable o)', '(clear r)', '(on r p)', '(ontable p)', '(clear e)', '(ontable e)', '(clear d)', '(on d a)', '(on a c)', '(ontable c)', '(clear w)', '(ontable w)']",False,0.14358019828796387,"['(clear r)', '(on r p)', '(clear w)', '(ontable o)', '(on d a)', '(on a c)', '(clear o)', '(ontable w)', '(handempty)', '(clear d)', '(ontable c)', '(holding r)', '(clear a)', '(holding o)', '(on r o)', '(clear c)', '(on o w)', '(holding c)', '(on c r)']"
blocks-world-p02,(and (clear r) (ontable w) (on r o) (on o w)),"['(handempty)', '(clear o)', '(ontable o)', '(clear r)', '(on r p)', '(ontable p)', '(clear e)', '(ontable e)', '(clear d)', '(on d a)', '(on a c)', '(ontable c)', '(clear w)', '(ontable w)']",False,0.13476800918579102,"['(on r p)', '(clear r)', '(clear w)', '(ontable o)', '(clear o)', '(ontable w)', '(handempty)', '(holding o)', '(holding r)', '(on r o)', '(on o w)']"
blocks-world-p02,(and (clear w) (ontable r) (on w e) (on e a) (on a r)),"['(handempty)', '(clear o)', '(ontable o)', '(clear r)', '(on r p)', '(ontable p)', '(clear e)', '(ontable e)', '(clear d)', '(on d a)', '(on a c)', '(ontable c)', '(clear w)', '(ontable w)']",False,0.13852906227111816,"['(clear r)', '(on r p)', '(clear w)', '(on d a)', '(on a c)', '(ontable w)', '(handempty)', '(clear d)', '(clear e)', '(ontable e)', '(holding w)', '(holding r)', '(clear a)', '(holding e)', '(holding a)', '(on e a)', '(on w e)', '(ontable r)', '(on a r)']"
blocks-world-p02,(and (clear e) (ontable r) (on e a) (on a r)),"['(handempty)', '(clear o)', '(ontable o)', '(clear r)', '(on r p)', '(ontable p)', '(clear e)', '(ontable e)', '(clear d)', '(on d a)', '(on a c)', '(ontable c)', '(clear w)', '(ontable w)']",False,0.14003705978393555,"['(clear r)', '(on r p)', '(on d a)', '(on a c)', '(handempty)', '(clear d)', '(clear e)', '(ontable e)', '(holding r)', '(clear a)', '(holding e)', '(holding a)', '(on e a)', '(ontable r)', '(on a r)']"
blocks-world-p02,(and (clear p) (ontable r) (on p e) (on e a) (on a r)),"['(handempty)', '(clear o)', '(ontable o)', '(clear r)', '(on r p)', '(ontable p)', '(clear e)', '(ontable e)', '(clear d)', '(on d a)', '(on a c)', '(ontable c)', '(clear w)', '(ontable w)']",False,0.13789105415344238,"['(clear r)', '(on r p)', '(ontable p)', '(on d a)', '(on a c)', '(handempty)', '(clear d)', '(clear e)', '(ontable e)', '(holding r)', '(clear p)', '(clear a)', '(holding e)', '(holding a)', '(on e a)', '(ontable r)', '(holding p)', '(on a r)', '(on p e)']"
blocks-world-p02,(and (clear r) (ontable e) (on r o) (on o p) (on p e)),"['(handempty)', '(clear o)', '(ontable o)', '(clear r)', '(on r p)', '(ontable p)', '(clear e)', '(ontable e)', '(clear d)', '(on d a)', '(on a c)', '(ontable c)', '(clear w)', '(ontable w)']",False,0.1449730396270752,"['(on r p)', '(ontable p)', '(clear r)', '(ontable o)', '(clear o)', '(handempty)', '(clear e)', '(ontable e)', '(holding r)', '(clear p)', '(holding o)', '(on r o)', '(holding p)', '(on o p)', '(on p e)']"
